"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","1359","1013530","0.0-4.0-8.0-1.0-1.51","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1360","1014043","0.0-4.0-8.0-1.0-2.51","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1361","1014594","0.0-4.0-8.0-1.0-0.52","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","550","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","52","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1362","1014904","0.0-4.0-8.0-1.0-1.52","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1363","1015410","0.0-4.0-8.0-1.0-2.52","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1364","1016056","0.0-4.0-8.0-1.0-0.53","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","645","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","53","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1365","1016359","0.0-4.0-8.0-1.0-1.53","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1366","1016867","0.0-4.0-8.0-1.0-2.53","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1367","1017089","0.0-4.0-8.0-1.0-0.54","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","221","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","54","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1368","1017399","0.0-4.0-8.0-1.0-1.54","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1369","1017907","0.0-4.0-8.0-1.0-2.54","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1370","1018037","0.0-4.0-8.0-1.0-0.55","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","129","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","55","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1371","1018342","0.0-4.0-8.0-1.0-1.55","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1372","1018849","0.0-4.0-8.0-1.0-2.55","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1373","1018938","0.0-4.0-8.0-1.0-0.56","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","89","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","56","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1374","1019247","0.0-4.0-8.0-1.0-1.56","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1375","1019752","0.0-4.0-8.0-1.0-2.56","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1376","1019897","0.0-4.0-8.0-1.0-0.57","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","144","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","57","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1377","1020198","0.0-4.0-8.0-1.0-1.57","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1378","1020705","0.0-4.0-8.0-1.0-2.57","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1379","1020872","0.0-4.0-8.0-1.0-0.58","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","166","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","58","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1380","1021176","0.0-4.0-8.0-1.0-1.58","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1381","1021679","0.0-4.0-8.0-1.0-2.58","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1382","1021777","0.0-4.0-8.0-1.0-0.59","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","97","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","59","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1383","1022080","0.0-4.0-8.0-1.0-1.59","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1384","1022584","0.0-4.0-8.0-1.0-2.59","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1385","1022595","0.0-4.0-8.0-1.0-0.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","10","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","60","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1386","1022904","0.0-4.0-8.0-1.0-1.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1387","1023411","0.0-4.0-8.0-1.0-2.60","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1388","1023474","0.0-4.0-8.0-1.0-0.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","63","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","61","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1389","1023783","0.0-4.0-8.0-1.0-1.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1390","1024286","0.0-4.0-8.0-1.0-2.61","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1391","1025129","0.0-4.0-8.0-1.0-0.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","842","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","62","2","2","2","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1392","1025433","0.0-4.0-8.0-1.0-1.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1393","1025935","0.0-4.0-8.0-1.0-2.62","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1394","1026580","0.0-4.0-8.0-1.0-0.63","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","645","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","63","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1395","1026889","0.0-4.0-8.0-1.0-1.63","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1396","1027392","0.0-4.0-8.0-1.0-2.63","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1397","1027736","0.0-4.0-8.0-1.0-0.64","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","343","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","64","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1398","1028042","0.0-4.0-8.0-1.0-1.64","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1399","1028550","0.0-4.0-8.0-1.0-2.64","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1400","1029290","0.0-4.0-8.0-1.0-0.65","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","739","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","65","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1401","1029600","0.0-4.0-8.0-1.0-1.65","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1402","1030106","0.0-4.0-8.0-1.0-2.65","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1403","1030430","0.0-4.0-8.0-1.0-0.66","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","323","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","66","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1404","1030735","0.0-4.0-8.0-1.0-1.66","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1405","1031242","0.0-4.0-8.0-1.0-2.66","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1406","1031696","0.0-4.0-8.0-1.0-0.67","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","453","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","67","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1407","1032009","0.0-4.0-8.0-1.0-1.67","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1408","1032511","0.0-4.0-8.0-1.0-2.67","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1409","1032940","0.0-4.0-8.0-1.0-0.68","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","428","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","68","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1410","1033249","0.0-4.0-8.0-1.0-1.68","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1411","1033759","0.0-4.0-8.0-1.0-2.68","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1412","1034061","0.0-4.0-8.0-1.0-0.69","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","301","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","69","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1413","1034367","0.0-4.0-8.0-1.0-1.69","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","1414","1034873","0.0-4.0-8.0-1.0-2.69","5e127002fa3d108e61b09a99","63690f60c96a0a9a64b48fbc","6369156a200954e2d931dfde","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
